movie_title,actor_id,actor_name
Danny Collins,9278,Jennifer Garner
Danny Collins,21127,Bobby Cannavale
Danny Collins,290,Christopher Plummer
"Jeff, Who Lives at Home",4038,Susan Sarandon
"Jeff, Who Lives at Home",20750,Judy Greer
I Am Love,3063,Tilda Swinton
Romeo Is Bleeding,64,Gary Oldman
Romeo Is Bleeding,883,Will Patton
Romeo Is Bleeding,2505,James Cromwell
Romeo Is Bleeding,2372,Ron Perlman
The Limey,28641,Terence Stamp
The Limey,40481,Luis Guzmán
Crash,18277,Sandra Bullock
Crash,1896,Don Cheadle
Crash,454,Michael Peña
Crash,18269,Brendan Fraser
Crash,18288,Terrence Howard
Crash,65827,Keith David
Crash,886,William Fichtner
Crash,11864,Ryan Phillippe
The House of Mirth,707,Dan Aykroyd
The House of Mirth,350,Laura Linney
Peaceful Warrior,1733,Nick Nolte
Bucky Larson: Born to Be a Star,32907,Nick Swardson
Bucky Larson: Born to Be a Star,6886,Christina Ricci
Bamboozled,9575,Jada Pinkett Smith
Bamboozled,4688,Michael Rapaport
Sphinx,8924,Frank Langella
While We're Young,7399,Ben Stiller
While We're Young,3489,Naomi Watts
While We're Young,71070,Amanda Seyfried
Spider,5469,Ralph Fiennes
Spider,5168,Gabriel Byrne
Gun Shy,18277,Sandra Bullock
Gun Shy,3896,Liam Neeson
Gun Shy,17485,Oliver Platt
Gun Shy,31028,Richard Schiff
Nicholas Nickleby,388,Jim Broadbent
Nicholas Nickleby,290,Christopher Plummer
Nicholas Nickleby,1813,Anne Hathaway
Nicholas Nickleby,10697,Alan Cumming
Nicholas Nickleby,9191,Timothy Spall
The Iceman,335,Michael Shannon
The Iceman,1920,Winona Ryder
The Iceman,11477,Ray Liotta
The Iceman,16828,Chris Evans
The Iceman,17051,James Franco
Cecil B. Demented,1579,Maggie Gyllenhaal
Cecil B. Demented,335,Michael Shannon
Killer Joe,10297,Matthew McConaughey
Killer Joe,19159,Thomas Haden Church
The Joneses,3416,Demi Moore
Owning Mahowny,1233,Philip Seymour Hoffman
Owning Mahowny,5049,John Hurt
The Brothers Solomon,21200,Will Arnett
The Brothers Solomon,41091,Kristen Wiig
The Brothers Solomon,19278,Bill Hader
My Blueberry Nights,9642,Jude Law
My Blueberry Nights,524,Natalie Portman
My Blueberry Nights,11064,David Strathairn
My Blueberry Nights,3293,Rachel Weisz
Illuminata,1241,John Turturro
Illuminata,4690,Christopher Walken
Illuminata,4038,Susan Sarandon
Swept Away,21089,Bruce Greenwood
Swept Away,9281,Elizabeth Banks
"War, Inc.",3036,John Cusack
"War, Inc.",3141,Marisa Tomei
"War, Inc.",3234,Joan Cusack
"War, Inc.",707,Dan Aykroyd
"War, Inc.",2282,Ben Kingsley
Coriolanus,17276,Gerard Butler
Coriolanus,5469,Ralph Fiennes
Coriolanus,13333,Vanessa Redgrave
Coriolanus,1248,Brian Cox
Imaginary Heroes,10205,Sigourney Weaver
Imaginary Heroes,8447,Jeff Daniels
High Heels and Low Lifes,2449,Kevin McNally
High Heels and Low Lifes,5658,Michael Gambon
World's Greatest Dad,2157,Robin Williams
Edmond,3905,William H. Macy
Edmond,8211,Mena Suvari
Edmond,12041,Julia Stiles
Welcome to the Rileys,37917,Kristen Stewart
Welcome to the Rileys,4691,James Gandolfini
Welcome to the Rileys,6832,Melissa Leo
Police Academy: Mission to Moscow,2372,Ron Perlman
Police Academy: Mission to Moscow,113,Christopher Lee
Blood Done Sign My Name,12132,Michael Rooker
Elsa & Fred,290,Christopher Plummer
Elsa & Fred,4726,Marcia Gay Harden
"An Alan Smithee Film: Burn, Hollywood, Burn",18897,Jackie Chan
"An Alan Smithee Film: Burn, Hollywood, Burn",16483,Sylvester Stallone
"An Alan Smithee Film: Burn, Hollywood, Burn",2395,Whoopi Goldberg
"An Alan Smithee Film: Burn, Hollywood, Burn",879,Billy Bob Thornton
The Open Road,1229,Jeff Bridges
The Open Road,51072,Kate Mara
The Open Road,5048,Harry Dean Stanton
The Open Road,2453,Mary Steenburgen
Strangerland,2227,Nicole Kidman
Strangerland,1331,Hugo Weaving
Janky Promoters,9778,Ice Cube
Janky Promoters,51944,Mike Epps
Blonde Ambition,36422,Luke Wilson
Blonde Ambition,1211,Larry Miller
The Oxford Murders,109,Elijah Wood
The Oxford Murders,5049,John Hurt
Eulogy,5587,Hank Azaria
Eulogy,11664,Zooey Deschanel
Eulogy,10696,Famke Janssen
Fifty Dead Men Walking,2282,Ben Kingsley
Adam Resurrected,4785,Jeff Goldblum
Adam Resurrected,5293,Willem Dafoe
The Devil's Tomb,9777,Cuba Gooding Jr.
The Devil's Tomb,5538,Ray Winstone
The Devil's Tomb,2372,Ron Perlman
Adventureland,44735,Jesse Eisenberg
Adventureland,37917,Kristen Stewart
Adventureland,41091,Kristen Wiig
Adventureland,19278,Bill Hader
Adventureland,10859,Ryan Reynolds
The Lost City,1271,Andy García
The Lost City,4483,Dustin Hoffman
The Lost City,1532,Bill Murray
Next Friday,9778,Ice Cube
Next Friday,51944,Mike Epps
Next Friday,4688,Michael Rapaport
You Only Live Twice,738,Sean Connery
You Only Live Twice,9906,Desmond Llewelyn
Volver,955,Penélope Cruz
Heavy Metal,26510,Eugene Levy
Gentlemen Broncos,6807,Sam Rockwell
Gentlemen Broncos,38334,Jennifer Coolidge
Richard III,1327,Ian McKellen
Richard III,388,Jim Broadbent
Richard III,10978,Maggie Smith
Richard III,3223,Robert Downey Jr.
Into the Grizzly Maze,11006,James Marsden
Into the Grizzly Maze,11155,Thomas Jane
Into the Grizzly Maze,349,Scott Glenn
Into the Grizzly Maze,879,Billy Bob Thornton
Melancholia,205,Kirsten Dunst
Melancholia,2628,Kiefer Sutherland
Melancholia,5049,John Hurt
Melancholia,1640,Stellan Skarsgård
Red Dog,6164,Josh Lucas
Alien,10205,Sigourney Weaver
Alien,5048,Harry Dean Stanton
Alien,5049,John Hurt
Alien,65,Ian Holm
The Runaways,501,Dakota Fanning
The Runaways,37917,Kristen Stewart
The Runaways,335,Michael Shannon
Thunderball,738,Sean Connery
Thunderball,9906,Desmond Llewelyn
Set It Off,9575,Jada Pinkett Smith
Set It Off,15758,Queen Latifah
Set It Off,2535,Vivica A. Fox
Set It Off,11885,John C. McGinley
The Best Man,9781,Nia Long
The Best Man,9779,Morris Chestnut
The Best Man,18288,Terrence Howard
Down to You,12041,Julia Stiles
Down to You,18976,Ashton Kutcher
Down to You,5916,Rosario Dawson
Harold & Kumar Go to White Castle,68842,John Cho
Harold & Kumar Go to White Castle,41686,Neil Patrick Harris
Harold & Kumar Go to White Castle,38582,David Krumholtz
Harold & Kumar Go to White Castle,20753,Fred Willard
Harold & Kumar Go to White Castle,18471,Anthony Anderson
Harold & Kumar Go to White Castle,10859,Ryan Reynolds
The Contender,64,Gary Oldman
The Contender,1229,Jeff Bridges
The Contender,2224,Christian Slater
The Contender,16431,Sam Elliott
The Contender,4492,Philip Baker Hall
Boiler Room,1771,Giovanni Ribisi
Boiler Room,12835,Vin Diesel
Boiler Room,9781,Nia Long
Boiler Room,880,Ben Affleck
Boiler Room,6213,Jamie Kennedy
Boiler Room,6751,Siobhan Fallon
Trading Places,776,Eddie Murphy
Trading Places,707,Dan Aykroyd
Trading Places,4808,Giancarlo Esposito
Breakin' All the Rules,134,Jamie Foxx
Breakin' All the Rules,9779,Morris Chestnut
Breakin' All the Rules,17773,Gabrielle Union
Breakin' All the Rules,6944,Octavia Spencer
Henry V,7056,Emma Thompson
Henry V,5309,Judi Dench
Henry V,65,Ian Holm
The Savages,350,Laura Linney
The Savages,1233,Philip Seymour Hoffman
The Savages,452,Margo Martindale
The Way of the Gun,1121,Benicio del Toro
The Way of the Gun,11864,Ryan Phillippe
The Way of the Gun,3085,James Caan
Igby Goes Down,4785,Jeff Goldblum
Igby Goes Down,2956,Amanda Peet
Igby Goes Down,11864,Ryan Phillippe
Igby Goes Down,8984,Bill Pullman
Igby Goes Down,4038,Susan Sarandon
Igby Goes Down,1989,Celia Weston
PCU,12799,Jeremy Piven
PCU,15277,Jon Favreau
The Ultimate Gift,17140,Abigail Breslin
The Ultimate Gift,8854,Bill Cobbs
The Ice Pirates,2372,Ron Perlman
The Ice Pirates,2201,Max von Sydow
Gracie,20212,Dermot Mulroney
Gracie,1951,Elisabeth Shue
Trust the Man,1231,Julianne Moore
Trust the Man,1579,Maggie Gyllenhaal
Trust the Man,8170,Eva Mendes
Hamlet 2,4581,Steve Coogan
Hamlet 2,2229,Catherine Keener
Hamlet 2,1951,Elisabeth Shue
Velvet Goldmine,3061,Ewan McGregor
Velvet Goldmine,3894,Christian Bale
Velvet Goldmine,3051,Toni Collette
Glee: The Concert Movie,12052,Gwyneth Paltrow
Glee: The Concert Movie,43775,Jane Lynch
Two Evil Eyes,1037,Harvey Keitel
All or Nothing,9191,Timothy Spall
Princess Kaiulani,12834,Barry Pepper
Princess Kaiulani,883,Will Patton
Red Riding: In the Year of Our Lord 1974,1665,Eddie Marsan
Red Riding: In the Year of Our Lord 1974,48,Sean Bean
Veronika Decides to Die,11207,David Thewlis
Veronika Decides to Die,6832,Melissa Leo
"Ultramarines: A Warhammer 40,000 Movie",28641,Terence Stamp
"Ultramarines: A Warhammer 40,000 Movie",5049,John Hurt
The I Inside,11864,Ryan Phillippe
Awake,56731,Jessica Alba
Awake,18288,Terrence Howard
Awake,4443,Christopher McDonald
Awake,81681,Denis O'Hare
Skin Trade,2372,Ron Perlman
Skin Trade,11398,Cary-Hiroyuki Tagawa
The Lost Boys,2628,Kiefer Sutherland
Crazy Heart,1229,Jeff Bridges
Crazy Heart,1579,Maggie Gyllenhaal
Crazy Heart,72466,Colin Farrell
Crazy Heart,3087,Robert Duvall
Crazy Heart,5151,Beth Grant
The Rose,5048,Harry Dean Stanton
Baggage Claim,938,Djimon Hounsou
Shipwrecked,5168,Gabriel Byrne
Election,4756,Matthew Broderick
Election,368,Reese Witherspoon
Election,13023,Colleen Camp
The DUFF,83586,Ken Jeong
The DUFF,19,Allison Janney
Glitter,18288,Terrence Howard
Limbo,11064,David Strathairn
Limbo,10823,Kris Kristofferson
The Wind That Shakes the Barley,2037,Cillian Murphy
Repo! The Genetic Opera,7004,Paul Sorvino
Pulp Fiction,8891,John Travolta
Pulp Fiction,2231,Samuel L. Jackson
Pulp Fiction,62,Bruce Willis
Pulp Fiction,10182,Ving Rhames
Pulp Fiction,1037,Harvey Keitel
Pulp Fiction,3129,Tim Roth
Pulp Fiction,4690,Christopher Walken
Pulp Fiction,884,Steve Buscemi
The Muppet Movie,9599,Cloris Leachman
The Muppet Movie,67773,Steve Martin
Nightcrawler,131,Jake Gyllenhaal
Nightcrawler,2053,Bill Paxton
Club Dread,2053,Bill Paxton
The Sound of Music,290,Christopher Plummer
Splash,31,Tom Hanks
Splash,26510,Eugene Levy
Little Miss Sunshine,17141,Greg Kinnear
Little Miss Sunshine,3051,Toni Collette
Little Miss Sunshine,4495,Steve Carell
Little Miss Sunshine,17140,Abigail Breslin
Little Miss Sunshine,1903,Alan Arkin
Little Miss Sunshine,5151,Beth Grant
Stand by Me,2628,Kiefer Sutherland
Stand by Me,3036,John Cusack
28 Days Later,2037,Cillian Murphy
28 Days Later,2039,Brendan Gleeson
Escape from Alcatraz,190,Clint Eastwood
Brown Sugar,15758,Queen Latifah
A Thin Line Between Love and Hate,78029,Martin Lawrence
A Thin Line Between Love and Hate,9788,Regina King
50/50,24045,Joseph Gordon-Levitt
50/50,19274,Seth Rogen
50/50,4492,Philip Baker Hall
Much Ado About Nothing,2232,Michael Keaton
Much Ado About Nothing,6384,Keanu Reeves
Much Ado About Nothing,7056,Emma Thompson
Much Ado About Nothing,5292,Denzel Washington
Much Ado About Nothing,3967,Kate Beckinsale
Much Ado About Nothing,11356,Imelda Staunton
On Her Majesty's Secret Service,9906,Desmond Llewelyn
Akeelah and the Bee,2975,Laurence Fishburne
Akeelah and the Bee,9780,Angela Bassett
New in Town,9137,Renée Zellweger
New in Town,18999,J.K. Simmons
New in Town,6751,Siobhan Fallon
American Psycho,3894,Christian Bale
American Psycho,5293,Willem Dafoe
American Psycho,6164,Josh Lucas
American Psycho,368,Reese Witherspoon
The Good Girl,4491,Jennifer Aniston
The Good Girl,131,Jake Gyllenhaal
The Good Girl,11664,Zooey Deschanel
The Good Girl,4764,John C. Reilly
The Good Girl,3911,John Carroll Lynch
The Good Girl,1462,Tim Blake Nelson
Bon Cop Bad Cop,10132,Colm Feore
The Boondock Saints II: All Saints Day,5365,Clifton Collins Jr
The City of Your Final Destination,350,Laura Linney
The City of Your Final Destination,4173,Anthony Hopkins
Enough Said,2229,Catherine Keener
Enough Said,4691,James Gandolfini
Enough Said,3051,Toni Collette
Easy A,2283,Stanley Tucci
Easy A,56890,Malcolm McDowell
Easy A,1276,Patricia Clarkson
Easy A,19159,Thomas Haden Church
The Inkwell,9779,Morris Chestnut
The Inkwell,9575,Jada Pinkett Smith
Shadow of the Vampire,6949,John Malkovich
Shadow of the Vampire,5293,Willem Dafoe
Shadow of the Vampire,2130,Cary Elwes
The Pallbearer,12052,Gwyneth Paltrow
The Pallbearer,4688,Michael Rapaport
The Pallbearer,3051,Toni Collette
Held Up,134,Jamie Foxx
Held Up,9781,Nia Long
Woman on Top,955,Penélope Cruz
Howards End,13333,Vanessa Redgrave
Howards End,1283,Helena Bonham Carter
Howards End,7056,Emma Thompson
Howards End,4173,Anthony Hopkins
Anomalisa,11207,David Thewlis
Another Year,388,Jim Broadbent
Another Year,11356,Imelda Staunton
Showdown in Little Tokyo,11398,Cary-Hiroyuki Tagawa
Clay Pigeons,73421,Joaquin Phoenix
Clay Pigeons,4937,Vince Vaughn
It's Kind of a Funny Story,58225,Zach Galifianakis
It's Kind of a Funny Story,19492,Viola Davis
Made in Dagenham,382,Bob Hoskins
When Did You Last See Your Father?,388,Jim Broadbent
When Did You Last See Your Father?,5472,Colin Firth
Prefontaine,33654,Breckin Meyer
The Secret of Kells,2039,Brendan Gleeson
Begin Again,103,Mark Ruffalo
Begin Again,116,Keira Knightley
Begin Again,2229,Catherine Keener
Down in the Valley,819,Edward Norton
Down in the Valley,52,David Morse
Brooklyn Rules,7447,Alec Baldwin
Brooklyn Rules,8211,Mena Suvari
Restless,5658,Michael Gambon
The Singing Detective,3223,Robert Downey Jr.
The Singing Detective,32,Robin Wright
The Singing Detective,2461,Mel Gibson
The Singing Detective,3897,Katie Holmes
The Singing Detective,17832,Carla Gugino
The Singing Detective,1981,Alfre Woodard
The Land Girls,3293,Rachel Weisz
The Land Girls,6162,Paul Bettany
Fido,19152,Dylan Baker
Fido,1462,Tim Blake Nelson
The Wendell Baker Story,36422,Luke Wilson
The Wendell Baker Story,8170,Eva Mendes
The Wendell Baker Story,887,Owen Wilson
The Wendell Baker Story,10823,Kris Kristofferson
The Wendell Baker Story,5048,Harry Dean Stanton
The Wendell Baker Story,23659,Will Ferrell
Wild Target,2440,Bill Nighy
Wild Target,5081,Emily Blunt
Wuthering Heights,2449,Kevin McNally
10th & Wolf,11006,James Marsden
10th & Wolf,2778,Dennis Hopper
10th & Wolf,1771,Giovanni Ribisi
10th & Wolf,5576,Val Kilmer
Dear Wendy,8984,Bill Pullman
Aloft,6161,Jennifer Connelly
Aloft,2037,Cillian Murphy
The Death and Life of Bobby Z,8167,Paul Walker
The Death and Life of Bobby Z,2975,Laurence Fishburne
The Death and Life of Bobby Z,59315,Olivia Wilde
The Death and Life of Bobby Z,973,Jason Flemyng
The Death and Life of Bobby Z,22132,M.C. Gainey
Swelter,658,Alfred Molina
Imagine Me & You,17286,Lena Headey
Mr. Church,776,Eddie Murphy
Swimming Pool,4391,Charles Dance
The Blood of Heroes,18792,Delroy Lindo
The Blood of Heroes,7132,Vincent D'Onofrio
Driving Miss Daisy,192,Morgan Freeman
Driving Miss Daisy,707,Dan Aykroyd
Soul Food,2535,Vivica A. Fox
Soul Food,9781,Nia Long
Rumble in the Bronx,18897,Jackie Chan
Far from Men,110,Viggo Mortensen
Thank You for Smoking,6383,Aaron Eckhart
Thank You for Smoking,49,Maria Bello
Thank You for Smoking,16431,Sam Elliott
Thank You for Smoking,3897,Katie Holmes
Thank You for Smoking,3905,William H. Macy
Thank You for Smoking,3087,Robert Duvall
Thank You for Smoking,28638,David Koechner
Thank You for Smoking,18999,J.K. Simmons
An Education,133,Peter Sarsgaard
An Education,658,Alfred Molina
An Education,7056,Emma Thompson
Shopgirl,67773,Steve Martin
The Hotel New Hampshire,13922,Seth Green
The Hotel New Hampshire,12900,Wallace Shawn
Narc,11477,Ray Liotta
Witless Protection,53,Peter Stormare
Witless Protection,21315,Eric Roberts
Extract,23532,Jason Bateman
Extract,41091,Kristen Wiig
Extract,880,Ben Affleck
Extract,18999,J.K. Simmons
Extract,5365,Clifton Collins Jr
Extract,28638,David Koechner
Extract,5151,Beth Grant
Masked and Anonymous,1229,Jeff Bridges
Masked and Anonymous,955,Penélope Cruz
Masked and Anonymous,1230,John Goodman
Masked and Anonymous,36422,Luke Wilson
Masked and Anonymous,5576,Val Kilmer
Masked and Anonymous,9780,Angela Bassett
Masked and Anonymous,228,Ed Harris
Masked and Anonymous,11159,Cheech Marin
Masked and Anonymous,1771,Giovanni Ribisi
Masked and Anonymous,2295,Mickey Rourke
Masked and Anonymous,2224,Christian Slater
Code 46,504,Tim Robbins
Outside Bet,382,Bob Hoskins
Albert Nobbs,2039,Brendan Gleeson
Black November,2295,Mickey Rourke
Black November,2535,Vivica A. Fox
Persepolis,2228,Sean Penn
The Neon Demon,20089,Jena Malone
The Neon Demon,6384,Keanu Reeves
Harry Brown,3895,Michael Caine
Harry Brown,1246,Emily Mortimer
Juno,9278,Jennifer Garner
Juno,23532,Jason Bateman
Juno,19,Allison Janney
Juno,18999,J.K. Simmons
Diamonds Are Forever,738,Sean Connery
Diamonds Are Forever,9906,Desmond Llewelyn
The Godfather,1158,Al Pacino
The Godfather,3085,James Caan
The Godfather,3087,Robert Duvall
The Godfather,3092,Diane Keaton
(500) Days of Summer,24045,Joseph Gordon-Levitt
(500) Days of Summer,11664,Zooey Deschanel
(500) Days of Summer,56734,Chloë Grace Moretz
(500) Days of Summer,9048,Clark Gregg
The Piano,1037,Harvey Keitel
The Piano,4783,Sam Neill
The Piano,10690,Anna Paquin
The Piano,7248,Cliff Curtis
Magic Mike,38673,Channing Tatum
Magic Mike,10297,Matthew McConaughey
My Dog Skip,4724,Kevin Bacon
My Dog Skip,36422,Luke Wilson
"Definitely, Maybe",10859,Ryan Reynolds
"Definitely, Maybe",17140,Abigail Breslin
"Definitely, Maybe",9281,Elizabeth Banks
"Definitely, Maybe",3293,Rachel Weisz
"Definitely, Maybe",8945,Kevin Kline
Jumping the Broom,51944,Mike Epps
Jumping the Broom,9780,Angela Bassett
"Good Night, and Good Luck.",11064,David Strathairn
"Good Night, and Good Luck.",8447,Jeff Daniels
"Good Night, and Good Luck.",1276,Patricia Clarkson
"Good Night, and Good Luck.",3223,Robert Downey Jr.
"Good Night, and Good Luck.",1461,George Clooney
"Good Night, and Good Luck.",8924,Frank Langella
Capote,1233,Philip Seymour Hoffman
Capote,2229,Catherine Keener
Capote,2955,Chris Cooper
Capote,5365,Clifton Collins Jr
Capote,21089,Bruce Greenwood
Desperado,3131,Antonio Banderas
Desperado,3136,Salma Hayek
Desperado,11159,Cheech Marin
Desperado,884,Steve Buscemi
Desperado,11160,Danny Trejo
The Man with the Golden Gun,113,Christopher Lee
The Man with the Golden Gun,9906,Desmond Llewelyn
Michael Jordan to the Max,1532,Bill Murray
Michael Jordan to the Max,2975,Laurence Fishburne
Flirting with Disaster,7399,Ben Stiller
Flirting with Disaster,16851,Josh Brolin
Flirting with Disaster,28633,Richard Jenkins
Flirting with Disaster,1989,Celia Weston
The Devil's Rejects,11160,Danny Trejo
Dope,2178,Forest Whitaker
In Too Deep,9781,Nia Long
In Too Deep,2283,Stanley Tucci
Get Low,1532,Bill Murray
Get Low,3087,Robert Duvall
Get Low,8854,Bill Cobbs
Beyond the Lights,2047,Danny Glover
A Single Man,5472,Colin Firth
A Single Man,1231,Julianne Moore
The Last Temptation of Christ,5293,Willem Dafoe
The Last Temptation of Christ,1037,Harvey Keitel
The Last Temptation of Christ,5048,Harry Dean Stanton
Outside Providence,7447,Alec Baldwin
Outside Providence,28633,Richard Jenkins
Who's Your Caddy?,53256,Terry Crews
Split Second,4935,Pete Postlethwaite
The Other Side of Heaven,1813,Anne Hathaway
Redbelt,5294,Chiwetel Ejiofor
Redbelt,1246,Emily Mortimer
Redbelt,19839,David Paymer
Cyrus,4764,John C. Reilly
Cyrus,21007,Jonah Hill
Cyrus,3141,Marisa Tomei
Cyrus,2229,Catherine Keener
A Dog Of Flanders,10127,Jon Voight
A Dog Of Flanders,14888,Bruce McGill
Auto Focus,17141,Greg Kinnear
Auto Focus,5293,Willem Dafoe
Auto Focus,49,Maria Bello
Factory Girl,529,Guy Pearce
Factory Girl,8211,Mena Suvari
Factory Girl,5151,Beth Grant
Factory Girl,13023,Colleen Camp
We Need to Talk About Kevin,4764,John C. Reilly
We Need to Talk About Kevin,3063,Tilda Swinton
We Need to Talk About Kevin,6751,Siobhan Fallon
The Mighty Macs,17832,Carla Gugino
Losin' It,500,Tom Cruise
Mother and Child,3489,Naomi Watts
Mother and Child,2231,Samuel L. Jackson
Mother and Child,11703,Kerry Washington
Mother and Child,52,David Morse
March or Die,193,Gene Hackman
March or Die,65,Ian Holm
March or Die,2201,Max von Sydow
The Visitors,1003,Jean Reno
Somewhere,11705,Michelle Monaghan
Somewhere,1121,Benicio del Toro
Chairman of the Board,1211,Larry Miller
Chairman of the Board,588,M. Emmet Walsh
Hesher,24045,Joseph Gordon-Levitt
Hesher,524,Natalie Portman
Hesher,3911,John Carroll Lynch
Dom Hemingway,9642,Jude Law
Gerry,1893,Casey Affleck
Gerry,1892,Matt Damon
